date_evenement;categorie_evenement;type_evenement;pole;service;lieu;fonction_declarant;gravite_cloture
16/10/2009;B - Organisation des soins - Relations avec le patient;difficulté hospitalisation ou transfert;P;Unité d'Immunologie et d'Hématologie pédiatriques;Sans objet ou lieu inconnu ( fugues - pertes ...);Médecin;Majeure
17/10/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;R;Anesthésie-Réanimation;Salle d'opération/salle de réveil;Cadre de santé-cadre administratif;Modérée
18/10/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;M;Chirurgie orthopédique pédiatrique;Chambre;Aide-soignant-ASH;Majeure
19/10/2009;C - Vie hospitalière;salubrité-propreté des locaux;A;Urologie;Tout le service;Infirmier-infirmier spécialisé-puéricultrice;Catastrophique
19/10/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Circulation : couloir - escalier - galerie - passerelle...;Ouvrier-agent technique;Catastrophique
19/10/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Direction de la logistique et des achats;Circulation : couloir - escalier - galerie - passerelle...;Aide-soignant-ASH;Catastrophique
19/10/2009;C - Vie hospitalière;transport logistique;B;Laboratoire d'immunologie;Locaux poubelles/déchets;Cadre de santé-cadre administratif;Modérée
19/10/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;A;Ophtalmologie;Consultations - radio - salle d'examens;Cadre de santé-cadre administratif;Majeure
20/10/2009;C - Vie hospitalière;salubrité-propreté des locaux;A;Urologie;Chambre;Cadre de santé-cadre administratif;Modérée
20/10/2009;C - Vie hospitalière;transport logistique;A;Biothérapie;Locaux poubelles/déchets;Technicien-manipulateur-préparateur;Majeure
20/10/2009;A - Activités médicales et de soins;complication liée aux soins;A;Urologie;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
20/10/2009;C - Vie hospitalière;salubrité-propreté des locaux;A;Urologie;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
20/10/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;P;Pédiatrie Générale;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Mineure
20/10/2009;A - Activités médicales et de soins;autre (à préciser);M;Neuro-chirurgie;Laboratoires - pharmacie;Infirmier-infirmier spécialisé-puéricultrice;Mineure
21/10/2009;C - Vie hospitalière;autre (à préciser);Z;Direction de la logistique et des achats;Tout le service;Ouvrier-agent technique;Catastrophique
21/10/2009;C - Vie hospitalière;transport logistique;P;Pneumologie - Allergologie pédiatrique;Locaux poubelles/déchets;Cadre de santé-cadre administratif;Majeure
21/10/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;P;Pédiatrie Générale;Tout le service;Aide-soignant-ASH;Majeure
22/10/2009;C - Vie hospitalière;transport logistique;M;Néphrologie pédiatrique;Autre lieu commun;Cadre de santé-cadre administratif;Modérée
22/10/2009;B - Organisation des soins - Relations avec le patient;autre (à préciser);Z;Direction des soins;Autre lieu de soins;Cadre de santé-cadre administratif;Modérée
22/10/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;P;Pédiatrie Générale;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
22/10/2009;C - Vie hospitalière;panne ou perte de matériel;P;Neurologie- métabolisme-endocrinologie-diabétologie pédiatrique;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Mineure
22/10/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;P;Unité d'Immunologie et d'Hématologie pédiatriques;Autre lieu professionnel;Aide-soignant-ASH;Mineure
22/10/2009;B - Organisation des soins - Relations avec le patient;transport de patient;Q;Maternité site Necker;Autre lieu de soins;Médecin;Majeure
23/10/2009;C - Vie hospitalière;panne ou perte de matériel;P;Activité pédiatrique ambulatoire;Office alimentaire;Cadre de santé-cadre administratif;Majeure
30/9/2009;C - Vie hospitalière;autre (à préciser);Z;Direction des finances et de la recherche;Bureaux - locaux administratifs - archives;Personnel administratif;Majeure
23/10/2009;C - Vie hospitalière;Incidents liés aux chantiers;P;Activité pédiatrique ambulatoire;Autre lieu de soins;Cadre de santé-cadre administratif;Modérée
23/10/2009;D - Vigilances;matériovigilance;R;Anesthésie-Réanimation;Salle d'opération/salle de réveil;Infirmier-infirmier spécialisé-puéricultrice;Majeure
21/10/2009;A - Activités médicales et de soins;complication liée aux soins;R;Réanimation Pédiatrique;Chambre;Cadre de santé-cadre administratif;Majeure
20/10/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;M;Gastroentérologie & nutrition pédiatriques;Bureaux - locaux administratifs - archives;Cadre de santé-cadre administratif;Modérée
23/10/2009;C - Vie hospitalière;transport logistique;P;Pédiatrie Générale;Poste de soins;Aide-soignant-ASH;Modérée
23/10/2009;A - Activités médicales et de soins;circuit médicaments - dispositifs médicaux stériles;M;Neuro-chirurgie;;Infirmier-infirmier spécialisé-puéricultrice;Modérée
23/10/2009;B - Organisation des soins - Relations avec le patient;erreur d'identification;M;Gastroentérologie & nutrition pédiatriques;Salle d'opération/salle de réveil;Infirmier-infirmier spécialisé-puéricultrice;Modérée
25/10/2009;C - Vie hospitalière;restauration;P;Pédiatrie Générale;Office alimentaire;Aide-soignant-ASH;Modérée
25/10/2009;D - Vigilances;matériovigilance;R;Réanimation Pédiatrique;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
25/10/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;P;Pédiatrie Générale;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Majeure
26/10/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Infectiologie;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
26/10/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Transplantation & Réanimation adultes;Toilettes/douche destinés aux patients;Infirmier-infirmier spécialisé-puéricultrice;Mineure
26/10/2009;D - Vigilances;matériovigilance;R;CUDR;Poste de soins;Cadre de santé-cadre administratif;Majeure
26/10/2009;C - Vie hospitalière;restauration;P;Unité d'Immunologie et d'Hématologie pédiatriques;Office alimentaire;Infirmier-infirmier spécialisé-puéricultrice;Modérée
26/10/2009;D - Vigilances;matériovigilance;P;Unité d'Immunologie et d'Hématologie pédiatriques;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Mineure
27/10/2009;C - Vie hospitalière;linge;B;Bactériologie-Virologie;Laboratoires - pharmacie;Cadre de santé-cadre administratif;Modérée
26/10/2009;B - Organisation des soins - Relations avec le patient;autre (à préciser);P;Pneumologie - Allergologie pédiatrique;Tout le service;Cadre de santé-cadre administratif;Majeure
27/10/2009;D - Vigilances;Réactovigilance;Q;Cardiologie Pédiatrique;Tout le service;Cadre de santé-cadre administratif;Modérée
27/10/2009;A - Activités médicales et de soins;complication médicale ou chirurgicale inattendue;A;Biothérapie;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Majeure
27/10/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Services techniques;Autre lieu professionnel;Ingénieur-responsable des services techniques;Majeure
26/10/2009;D - Vigilances;Infectiovigilance;I;Radiologie pédiatrie;Consultations - radio - salle d'examens;Cadre de santé-cadre administratif;Modérée
27/10/2009;B - Organisation des soins - Relations avec le patient;autre (à préciser);M;Chirurgie orthopédique pédiatrique;Tout le service;Infirmier-infirmier spécialisé-puéricultrice;Modérée
26/10/2009;A - Activités médicales et de soins;autre (à préciser);A;Biothérapie;Laboratoires - pharmacie;Technicien-manipulateur-préparateur;Mineure
28/10/2009;C - Vie hospitalière;restauration;P;Pédiatrie Générale;Office alimentaire;Cadre de santé-cadre administratif;Modérée
28/10/2009;A - Activités médicales et de soins;autre (à préciser);P;Pédiatrie Générale;Sans objet ou lieu inconnu ( fugues - pertes ...);Médecin;Modérée
23/10/2009;A - Activités médicales et de soins;autre (à préciser);P;Pédiatrie Générale;Chambre;Médecin;Modérée
29/10/2009;D - Vigilances;biovigilance;A;Hématologie clinique adultes;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
29/10/2009;C - Vie hospitalière;panne ou perte de matériel;A;Infectiologie;Chambre;Cadre de santé-cadre administratif;Catastrophique
30/10/2009;A - Activités médicales et de soins;circuit médicaments - dispositifs médicaux stériles;P;Activité pédiatrique ambulatoire;Poste de soins;Cadre de santé-cadre administratif;Modérée
31/10/2009;A - Activités médicales et de soins;autre (à préciser);B;laboratoire d'hématologie;Tout le service;Aide-soignant-ASH;Modérée
1/11/2009;C - Vie hospitalière;panne ou perte de matériel;B;laboratoire d'hématologie;Tout le service;Aide-soignant-ASH;Majeure
29/10/2009;C - Vie hospitalière;autre (à préciser);Z;Sécurité incendie;Office alimentaire;Ouvrier-agent technique;Majeure
2/11/2009;C - Vie hospitalière;panne ou perte de matériel;P;Pneumologie - Allergologie pédiatrique;Bureaux - locaux administratifs - archives;Cadre de santé-cadre administratif;Modérée
3/11/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Urologie;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
3/11/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;A;Ophtalmologie;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
3/11/2009;D - Vigilances;biovigilance;A;Biothérapie;Laboratoires - pharmacie;Technicien-manipulateur-préparateur;Majeure
3/11/2009;D - Vigilances;matériovigilance;A;Urologie;Chambre;Cadre de santé-cadre administratif;Majeure
3/11/2009;B - Organisation des soins - Relations avec le patient;risques professionnels;A;Biothérapie;Laboratoires - pharmacie;Technicien-manipulateur-préparateur;Catastrophique
3/11/2009;B - Organisation des soins - Relations avec le patient;risques professionnels;A;Biothérapie;Laboratoires - pharmacie;Technicien-manipulateur-préparateur;Catastrophique
3/11/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;P;Pneumologie - Allergologie pédiatrique;Circulation : couloir - escalier - galerie - passerelle...;Cadre de santé-cadre administratif;Modérée
26/10/2009;C - Vie hospitalière;panne ou perte de matériel;B;Biochimie B;Laboratoires - pharmacie;Cadre de santé-cadre administratif;Modérée
3/11/2009;D - Vigilances;matériovigilance;Q;Cardiologie Pédiatrique;Salle d'opération/salle de réveil;Infirmier-infirmier spécialisé-puéricultrice;Majeure
3/11/2009;A - Activités médicales et de soins;circuit médicaments - dispositifs médicaux stériles;Q;Cardiologie Pédiatrique;Chambre;Ingénieur-responsable des services techniques;Majeure
4/11/2009;D - Vigilances;Réactovigilance;R;CUDR;Poste de soins;Cadre de santé-cadre administratif;Modérée
28/10/2009;D - Vigilances;matériovigilance;P;Pédiatrie Générale;Chambre;Cadre de santé-cadre administratif;Modérée
29/10/2009;D - Vigilances;matériovigilance;P;Pédiatrie Générale;Chambre;Cadre de santé-cadre administratif;Majeure
4/11/2009;A - Activités médicales et de soins;autre (à préciser);B;Anatomie & cytologie pathologiques;Laboratoires - pharmacie;Cadre de santé-cadre administratif;Majeure
4/11/2009;A - Activités médicales et de soins;complication liée aux soins;P;Unité d'Immunologie et d'Hématologie pédiatriques;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
4/11/2009;C - Vie hospitalière;panne ou perte de matériel;M;Neuro-chirurgie;Office alimentaire;Infirmier-infirmier spécialisé-puéricultrice;Modérée
4/11/2009;B - Organisation des soins - Relations avec le patient;transport de patient;M;Neuro-chirurgie;Consultations - radio - salle d'examens;Médecin;Majeure
5/11/2009;A - Activités médicales et de soins;autre (à préciser);B;Anatomie & cytologie pathologiques;Laboratoires - pharmacie;Cadre de santé-cadre administratif;Majeure
5/11/2009;A - Activités médicales et de soins;circuit médicaments - dispositifs médicaux stériles;Q;Cardiologie Pédiatrique;Laboratoires - pharmacie;Diététicien-kiné-ergothérapeute-psychomotricien-autre rééducateur;Majeure
4/11/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Transplantation & Réanimation adultes;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
5/11/2009;D - Vigilances;biovigilance;A;Biothérapie;Laboratoires - pharmacie;Technicien-manipulateur-préparateur;Catastrophique
5/11/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;A;Néphrologie adulte;Autre lieu de soins;Cadre de santé-cadre administratif;Majeure
6/11/2009;B - Organisation des soins - Relations avec le patient;transport de patient;Z;Brancardage;Autre lieu de soins;Aide-soignant-ASH;Modérée
5/11/2009;A - Activités médicales et de soins;complication liée aux soins;A;Urologie;Chambre;Cadre de santé-cadre administratif;Majeure
6/11/2009;A - Activités médicales et de soins;complication liée aux soins;M;Gastroentérologie & nutrition pédiatriques;Chambre;Cadre de santé-cadre administratif;Modérée
8/11/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;A;Néphrologie adulte;Chambre;Cadre de santé-cadre administratif;Majeure
8/11/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Q;Maternité site Necker;Chambre;Cadre de santé-cadre administratif;Majeure
9/11/2009;C - Vie hospitalière;restauration;P;Pédiatrie Générale;Tout le service;Infirmier-infirmier spécialisé-puéricultrice;Majeure
2/11/2009;C - Vie hospitalière;salubrité-propreté des locaux;I;Radiologie adultes;Bureaux - locaux administratifs - archives;Cadre de santé-cadre administratif;Modérée
6/11/2009;A - Activités médicales et de soins;complication liée aux soins;A;Urologie;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
10/11/2009;C - Vie hospitalière;panne ou perte de matériel;A;Infectiologie;Tout le service;Infirmier-infirmier spécialisé-puéricultrice;Modérée
