date_evenement;categorie_evenement;type_evenement;pole;service;lieu;fonction_declarant;gravite_cloture
9/9/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Poste de soins;Infirmier-infirmier specialise-puericultrice;Mineure
10/9/2008;A - Activites medicales et de soins;complication medicale ou chirurgicale inattendue;P;Pediatrie generale;Chambre;Cadre de sante-cadre administratif;Moderee
10/9/2008;B - Organisation des soins - Relations avec le patient;transport de patient;A;Ophtalmologie;Poste de soins;Cadre de sante-cadre administratif;Moderee
11/9/2008;C - Vie hospitaliere;autre C;P;Hopital de jour multidisciplinaire;Sans objet ou lieu inconnu ( fugues - pertes ...);Cadre de sante-cadre administratif;Majeure
10/9/2008;A - Activites medicales et de soins;complication medicale ou chirurgicale inattendue;A;Nephrologie adulte;Consultations - radio - salle d examens;Medecin;Catastrophique
11/9/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Pediatrie generale;Ascenseur;Cadre de sante-cadre administratif;Majeure
11/9/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Archives;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Mineure
11/9/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;M;Neuro-chirurgie;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
12/9/2008;B - Organisation des soins - Relations avec le patient;autre B;P;Pediatrie generale;Consultations - radio - salle d examens;Infirmier-infirmier specialise-puericultrice;Moderee
12/9/2008;C - Vie hospitaliere;salubrite-proprete des locaux;A;Urologie;Office alimentaire;Infirmier-infirmier specialise-puericultrice;Moderee
12/9/2008;B - Organisation des soins - Relations avec le patient;autre B;B;Chambre mortuaire;Autre lieu de soins;Infirmier-infirmier specialise-puericultrice;Majeure
15/9/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Archives;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Majeure
14/9/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Securite generale, accueil, standard;Bureaux - locaux administratifs - archives;Personnel administratif;Majeure
15/9/2008;C - Vie hospitaliere;incidents lies aux chantiers;P;Pneumologie - Allergologie pediatrique;Ascenseur;Cadre de sante-cadre administratif;Majeure
15/9/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Archives;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Mineure
15/9/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Ophtalmologie;Ascenseur;Cadre de sante-cadre administratif;Moderee
15/9/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;M;Chirurgie orthopedique pediatrique;Vestiaire;Secretaire-agent administratif;Majeure
16/9/2008;C - Vie hospitaliere;restauration;P;Pediatrie generale;Office alimentaire;Aide-soignant-ASH;Mineure
15/9/2008;A - Activites medicales et de soins;circuit medicaments - dispositifs medicaux steriles;P;Pediatrie generale;Autre lieu de soins;Cadre de sante-cadre administratif;Moderee
17/9/2008;C - Vie hospitaliere;autre C;Z;Securite incendie;Circulation : couloir - escalier - galerie - passerelle...;Ouvrier-agent technique;Catastrophique
17/9/2008;C - Vie hospitaliere;panne ou perte de materiel;M;Gastroenterologie  et nutrition pediatriques;Sans objet ou lieu inconnu ( fugues - pertes ...);Cadre de sante-cadre administratif;Moderee
16/9/2008;C - Vie hospitaliere;panne ou perte de materiel;B;Bacteriologie-Virologie;Ascenseur;Cadre de sante-cadre administratif;Majeure
18/9/2008;C - Vie hospitaliere;autre C;Z;Securite incendie;Circulation : couloir - escalier - galerie - passerelle...;Ouvrier-agent technique;Catastrophique
18/9/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Securite incendie;Circulation : couloir - escalier - galerie - passerelle...;Ouvrier-agent technique;Majeure
18/9/2008;B - Organisation des soins - Relations avec le patient;deprogrammation d acte(s);P;Pediatrie generale;Chambre;Medecin;Majeure
18/9/2008;C - Vie hospitaliere;restauration;M;Gastroenterologie  et nutrition pediatriques;Circulation : couloir - escalier - galerie - passerelle...;Cadre de sante-cadre administratif;Moderee
19/9/2008;C - Vie hospitaliere;autre C;Z;Securite generale, accueil, standard;Loge - barriere;Personnel administratif;Mineure
19/9/2008;C - Vie hospitaliere;salubrite-proprete des locaux;A;Biotherapie;Laboratoires - pharmacie;Aide-soignant-ASH;Majeure
19/9/2008;D - Vigilances;biovigilance;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Majeure
20/9/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
19/9/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Insignifiante
22/9/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Ophtalmologie;Ascenseur;Cadre de sante-cadre administratif;Moderee
22/9/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Direction de la logistique et des achats;Ascenseur;Cadre de sante-cadre administratif;Majeure
23/9/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Direction de la logistique et des achats;Ascenseur;Cadre de sante-cadre administratif;Majeure
22/9/2008;D - Vigilances;materiovigilance;R;Anesthesie-Reanimation;Chambre;Cadre de sante-cadre administratif;Moderee
22/9/2008;B - Organisation des soins - Relations avec le patient;autre B;Z;Direction des soins;Loge - barriere;Cadre de sante-cadre administratif;Majeure
24/9/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Direction de la logistique et des achats;Ascenseur;Ouvrier-agent technique;Majeure
24/9/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Bloc operatoire du pole;Ascenseur;Cadre de sante-cadre administratif;Catastrophique
24/9/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Brancardage;Ascenseur;Cadre de sante-cadre administratif;Catastrophique
22/9/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction des ressources humaines;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Moderee
25/9/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Ophtalmologie;Circulation : couloir - escalier - galerie - passerelle...;Cadre de sante-cadre administratif;Majeure
25/9/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;M;Chirurgie orthopedique pediatrique;Chambre;Medecin;Mineure
22/9/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Hopital de jour multidisciplinaire;Poste de soins;Infirmier-infirmier specialise-puericultrice;Majeure
25/9/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Pediatrie generale;Circulation : couloir - escalier - galerie - passerelle...;Cadre de sante-cadre administratif;Majeure
26/9/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;M;Chirurgie viscerale;Autre lieu professionnel;Medecin;Moderee
25/9/2008;A - Activites medicales et de soins;complication liee aux soins;P;Pediatrie generale;Chambre;Cadre de sante-cadre administratif;Majeure
22/9/2008;D - Vigilances;materiovigilance;Q;Maternite N-B;Salle d operation/salle de reveil;Cadre de sante-cadre administratif;Moderee
26/9/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;Z;Direction strategie, qualite;Laboratoires - pharmacie;Ingenieur-responsable des services techniques;Mineure
25/9/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;R;CUDR;Tout le service;Infirmier-infirmier specialise-puericultrice;Majeure
29/9/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Ophtalmologie;Ascenseur;Cadre de sante-cadre administratif;Majeure
20/9/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Securite generale, accueil, standard;Magasin - lingerie;Cadre de sante-cadre administratif;Majeure
28/9/2008;A - Activites medicales et de soins;dossier medical et de soins;A;Urologie;Tout le service;Infirmier-infirmier specialise-puericultrice;Moderee
30/9/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Direction de la logistique et des achats;Ascenseur;Cadre de sante-cadre administratif;Catastrophique
28/9/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;P;Unite d Immunologie et d Hematologie pediatriques;Bureaux - locaux administratifs - archives;Medecin;Moderee
29/9/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Infectiologie;Parking - cour - jardin;Infirmier-infirmier specialise-puericultrice;Majeure
29/9/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Transplantation  et Reanimation adultes;Chambre;Infirmier-infirmier specialise-puericultrice;Mineure
30/9/2008;B - Organisation des soins - Relations avec le patient;autre B;B;Chambre mortuaire;Autre lieu de soins;Infirmier-infirmier specialise-puericultrice;Moderee
30/9/2008;C - Vie hospitaliere;panne ou perte de materiel;Q;Cardiologie pediatrique;Chambre;Infirmier-infirmier specialise-puericultrice;Majeure
29/9/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Majeure
30/9/2008;C - Vie hospitaliere;panne ou perte de materiel;Q;Cardiologie pediatrique;Tout le service;Infirmier-infirmier specialise-puericultrice;Majeure
30/9/2008;C - Vie hospitaliere;panne ou perte de materiel;Q;Cardiologie pediatrique;Tout le service;Infirmier-infirmier specialise-puericultrice;Moderee
30/9/2008;B - Organisation des soins - Relations avec le patient;sortie contre avis medical;Q;Cardiologie pediatrique;Chambre;Cadre de sante-cadre administratif;Majeure
1/10/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Ophtalmologie;Ascenseur;Cadre de sante-cadre administratif;Majeure
1/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Securite incendie;Circulation : couloir - escalier - galerie - passerelle...;Personnel administratif;Catastrophique
1/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;M;Chirurgie orthopedique pediatrique;Autre lieu de soins;Infirmier-infirmier specialise-puericultrice;Majeure
1/10/2008;A - Activites medicales et de soins;autre A;P;Pediatrie generale;Tout le service;Infirmier-infirmier specialise-puericultrice;Moderee
2/10/2008;C - Vie hospitaliere;panne ou perte de materiel;Q;Cardiologie pediatrique;Chambre;Infirmier-infirmier specialise-puericultrice;Mineure
1/10/2008;C - Vie hospitaliere;panne ou perte de materiel;Q;Cardiologie pediatrique;Chambre;Infirmier-infirmier specialise-puericultrice;Mineure
22/9/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Unite d Immunologie et d Hematologie pediatriques;Bureaux - locaux administratifs - archives;Secretaire-agent administratif;Mineure
25/9/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
30/9/2008;B - Organisation des soins - Relations avec le patient;transport de patient;M;ORL;Chambre;Cadre de sante-cadre administratif;Mineure
2/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Hematologie clinique adultes;Poste de soins;Cadre de sante-cadre administratif;Moderee
2/10/2008;C - Vie hospitaliere;restauration;Z;Direction des ressources humaines;Salle a manger-salle TV - salle de jeux...;Cadre de sante-cadre administratif;Mineure
2/10/2008;A - Activites medicales et de soins;autre A;B;Bacteriologie-Virologie;Sans objet ou lieu inconnu ( fugues - pertes ...);Cadre de sante-cadre administratif;Majeure
2/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;M;Chirurgie orthopedique pediatrique;Chambre;Infirmier-infirmier specialise-puericultrice;Majeure
3/10/2008;B - Organisation des soins - Relations avec le patient;transport de patient;A;Bloc operatoire du pole;Salle d operation/salle de reveil;Medecin;Moderee
3/10/2008;C - Vie hospitaliere;autre C;Z;Archives;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Mineure
2/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;B;Laboratoire d hematologie;Non precise;Cadre de sante-cadre administratif;Majeure
3/10/2008;B - Organisation des soins - Relations avec le patient;autre B;B;Chambre mortuaire;Autre lieu de soins;Infirmier-infirmier specialise-puericultrice;Moderee
3/10/2008;C - Vie hospitaliere;panne ou perte de materiel;I;Radiologie adulte;Chambre;Technicien-manipulateur-preparateur;Moderee
4/10/2008;C - Vie hospitaliere;panne ou perte de materiel;R;Reanimation Pediatrique;Tout le service;Infirmier-infirmier specialise-puericultrice;Majeure
6/10/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
23/9/2008;D - Vigilances;materiovigilance;R;Reanimation Pediatrique;Chambre;Medecin;Majeure
6/10/2008;C - Vie hospitaliere;transport logistique;Z;Securite generale, accueil, standard;Loge - barriere;Personnel administratif;Mineure
6/10/2008;A - Activites medicales et de soins;complication liee aux soins;Q;Chirurgie cardiaque pediatrique;Chambre;Cadre de sante-cadre administratif;Majeure
7/10/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Mineure
25/9/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;M;Chirurgie orthopedique pediatrique;Autre lieu professionnel;Cadre de sante-cadre administratif;Moderee
7/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Bloc operatoire du pole;Autre lieu professionnel;Cadre de sante-cadre administratif;Majeure
7/10/2008;B - Organisation des soins - Relations avec le patient;autre B;B;Chambre mortuaire;Autre lieu de soins;Infirmier-infirmier specialise-puericultrice;Moderee
29/9/2008;A - Activites medicales et de soins;dossier medical et de soins;A;Urologie;Chambre;Cadre de sante-cadre administratif;Majeure
7/10/2008;A - Activites medicales et de soins;complication liee aux soins;R;Anesthesie-Reanimation;Salle d operation/salle de reveil;Infirmier-infirmier specialise-puericultrice;Moderee
6/10/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Q;Maternite N-B;Bureaux - locaux administratifs - archives;Sage femme;Majeure
8/10/2008;C - Vie hospitaliere;panne ou perte de materiel;B;Pharmacie;Laboratoires - pharmacie;Cadre de sante-cadre administratif;Moderee
8/10/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Cadre de sante-cadre administratif;Moderee
6/10/2008;A - Activites medicales et de soins;autre A;B;Laboratoire d hematologie;Laboratoires - pharmacie;Aide-soignant-ASH;Moderee
9/10/2008;C - Vie hospitaliere;panne ou perte de materiel;Q;Maternite N-B;Ascenseur;Cadre de sante-cadre administratif;Majeure
